Dataset,Method,syn_count,n_nodes,gt_incident,gt_recovered,pred_incident,pred_correct,recall,precision,f1
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback25,1,102,288,206,369,203,0.7152777777777778,0.5501355013550135,0.6219307247282084
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback25,2,1,0,0,3,1,,0.3333333333333333,
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback5,1,103,288,262,498,257,0.9097222222222222,0.5160642570281124,0.6585489896915283
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback5,3,1,0,0,2,1,,0.5,
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback50,1,103,288,230,424,225,0.7986111111111112,0.5306603773584906,0.6376293740758995
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback50,3,1,0,0,2,1,,0.5,
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback75,1,103,288,228,420,223,0.7916666666666666,0.530952380952381,0.6356135613561357
LLMs4OL_SchemaOrg_SUB,Our_Method_k1000_clawback75,3,1,0,0,2,1,,0.5,
LLMs4OL_SchemaOrg_SUB,Our_Method_legacy_json_k1000_clawback0,1,98,288,56,70,56,0.19444444444444445,0.8,0.3128491620111732
LLMs4OL_SchemaOrg_SUB,Our_Method_legacy_vocab_fix_k1000_clawback0,1,102,288,196,317,190,0.6805555555555556,0.5993690851735016,0.6373874644849896
LLMs4OL_SchemaOrg_SUB,Our_Method_legacy_vocab_fix_k1000_clawback0,2,2,0,0,5,2,,0.4,
LLMs4OL_SchemaOrg_SUB,Our_Method_no_conversational_k1000_clawback0,1,101,288,254,482,254,0.8819444444444444,0.5269709543568465,0.6597402597402597
LLMs4OL_SchemaOrg_SUB,Our_Method_no_example_k1000_clawback0,1,101,288,262,518,262,0.9097222222222222,0.5057915057915058,0.6501240694789082
LLMs4OL_SchemaOrg_SUB,Our_Method_no_quantifier_k1000_clawback0,1,101,288,250,470,250,0.8680555555555556,0.5319148936170213,0.6596306068601583
LLMs4OL_SchemaOrg_SUB,Our_Method_no_restriction_k1000_clawback0,1,102,288,264,490,264,0.9166666666666666,0.5387755102040817,0.6786632390745501
LLMs4OL_SchemaOrg_SUB,Our_Method_oneway_k1000_clawback0,1,101,288,234,440,234,0.8125,0.5318181818181819,0.6428571428571429
LLMs4OL_SchemaOrg_SUB,SBU_Batch,1,97,288,0,0,0,0.0,,
LLMs4OL_SchemaOrg_SUB,SBU_Embedding,1,124,288,34,360,34,0.11805555555555555,0.09444444444444444,0.10493827160493828
LLMs4OL_SchemaOrg_SUB,SingleCall,1,101,288,188,268,188,0.6527777777777778,0.7014925373134329,0.6762589928057554
LLMs4OL_SchemaOrg_SUB,SingleCall_gemini31b,1,100,288,146,210,146,0.5069444444444444,0.6952380952380952,0.5863453815261044
LLMs4OL_SchemaOrg_SUB,SingleCall_gemma4b,1,101,288,144,226,144,0.5,0.6371681415929203,0.5603112840466925
LLMs4OL_SchemaOrg_SUB,SingleCall_matched,1,99,288,132,190,132,0.4583333333333333,0.6947368421052632,0.5523012552301254
LLMs4OL_SchemaOrg_SUB,SingleCall_nomerge,1,101,288,188,268,188,0.6527777777777778,0.7014925373134329,0.6762589928057554
LLMs4OL_SchemaOrg_SUB,TaxoLLaMA_PPL15.0,1,102,288,106,474,106,0.3680555555555556,0.22362869198312235,0.2782152230971129
LLMs4OL_SchemaOrg_SUB,Vector,1,97,288,18,46,18,0.0625,0.391304347826087,0.10778443113772455
SemEvalEnvironment_FULL,LLMZero,1,193,1012,844,1348,844,0.83399209486166,0.6261127596439169,0.7152542372881355
SemEvalEnvironment_FULL,OurMethod,1,200,1012,600,1842,549,0.5928853754940712,0.2980456026058632,0.3966791667569853
SemEvalEnvironment_FULL,OurMethod,2,6,0,0,41,2,,0.04878048780487805,
SemEvalEnvironment_FULL,OurMethod,3,1,0,0,63,19,,0.30158730158730157,
SemEvalEnvironment_FULL,Our_Method_k=1000,1,198,1012,626,1876,597,0.6185770750988142,0.31823027718550106,0.4202570647834741
SemEvalEnvironment_FULL,Our_Method_k=1000,2,6,0,0,66,11,,0.16666666666666666,
SemEvalEnvironment_FULL,SBU_Batch,1,198,1012,518,820,518,0.5118577075098815,0.6317073170731707,0.5655021834061136
SemEvalEnvironment_FULL,TaxoLLaMA_PPL15.0,1,193,1012,172,876,172,0.16996047430830039,0.1963470319634703,0.1822033898305085
SemEvalEnvironment_SUB,LLMZero,1,100,504,390,624,390,0.7738095238095238,0.625,0.6914893617021277
SemEvalEnvironment_SUB,Lexical,1,100,504,46,64,46,0.09126984126984126,0.71875,0.1619718309859155
SemEvalEnvironment_SUB,OurMethod,1,102,504,336,686,330,0.6666666666666666,0.48104956268221577,0.558848433530906
SemEvalEnvironment_SUB,OurMethod,2,2,0,0,8,0,,0.0,
SemEvalEnvironment_SUB,Our_Method_+restructure_k1000_clawback0,1,103,504,298,398,247,0.5912698412698413,0.6206030150753769,0.6055814259621871
SemEvalEnvironment_SUB,Our_Method_+restructure_k1000_clawback0,2,5,0,0,40,27,,0.675,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,1,102,504,290,374,239,0.5753968253968254,0.6390374331550802,0.6055496339268553
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,2,5,0,0,54,27,,0.5,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,1,103,504,308,393,255,0.6111111111111112,0.648854961832061,0.6294177044766072
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,2,5,0,0,51,27,,0.5294117647058824,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,1,103,504,304,410,254,0.6031746031746031,0.6195121951219512,0.6112342473560889
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,2,5,0,0,52,24,,0.46153846153846156,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,1,103,504,308,415,259,0.6111111111111112,0.6240963855421687,0.6175354936599112
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,2,5,0,0,51,23,,0.45098039215686275,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,1,102,504,274,350,223,0.5436507936507936,0.6371428571428571,0.5866956004071208
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,2,5,0,0,50,27,,0.54,
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,1,102,504,274,350,223,0.5436507936507936,0.6371428571428571,0.5866956004071208
SemEvalEnvironment_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,2,5,0,0,50,27,,0.54,
SemEvalEnvironment_SUB,Our_Method_+restructure_ranked_k1000_clawback0,1,103,504,252,509,242,0.5,0.47544204322200395,0.48741188318227596
SemEvalEnvironment_SUB,Our_Method_+restructure_ranked_k1000_clawback0,2,3,0,0,27,8,,0.2962962962962963,
SemEvalEnvironment_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,1,103,504,316,411,263,0.626984126984127,0.6399026763990268,0.6333775359336656
SemEvalEnvironment_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,2,5,0,0,51,27,,0.5294117647058824,
SemEvalEnvironment_SUB,Our_Method_alt_Prompt_k1000_clawback0,1,102,504,402,985,375,0.7976190476190477,0.38071065989847713,0.5154110467203447
SemEvalEnvironment_SUB,Our_Method_alt_Prompt_k1000_clawback0,2,3,0,0,65,21,,0.3230769230769231,
SemEvalEnvironment_SUB,Our_Method_alt_Prompt_k=1000,1,101,504,116,349,106,0.23015873015873015,0.3037249283667622,0.26187332282659626
SemEvalEnvironment_SUB,Our_Method_alt_Prompt_k=1000,2,1,0,0,15,10,,0.6666666666666666,
SemEvalEnvironment_SUB,Our_Method_direct_k1000_clawback0,1,102,504,414,621,288,0.8214285714285714,0.463768115942029,0.5928312525171163
SemEvalEnvironment_SUB,Our_Method_direct_k1000_clawback0,2,1,0,0,5,0,,0.0,
SemEvalEnvironment_SUB,Our_Method_direct_k1000_clawback0,3,1,0,0,41,21,,0.5121951219512195,
SemEvalEnvironment_SUB,Our_Method_direct_k1000_clawback0,4,1,0,0,75,75,,1.0,
SemEvalEnvironment_SUB,Our_Method_full_json_k1000_clawback0,1,103,504,316,701,305,0.626984126984127,0.43509272467902993,0.5137033760086985
SemEvalEnvironment_SUB,Our_Method_full_json_k1000_clawback0,2,3,0,0,11,3,,0.2727272727272727,
SemEvalEnvironment_SUB,Our_Method_full_k1000_clawback0,1,102,504,336,682,331,0.6666666666666666,0.48533724340175954,0.5617310140008486
SemEvalEnvironment_SUB,Our_Method_full_k1000_clawback0,2,2,0,0,8,1,,0.125,
SemEvalEnvironment_SUB,Our_Method_isa_k1000_clawback0,1,103,504,364,634,342,0.7222222222222222,0.5394321766561514,0.6175857758021948
SemEvalEnvironment_SUB,Our_Method_isa_k1000_clawback0,2,3,0,0,18,6,,0.3333333333333333,
SemEvalEnvironment_SUB,Our_Method_isa_k1000_clawback0,3,1,0,0,24,12,,0.5,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback0,1,103,504,330,605,303,0.6547619047619048,0.5008264462809917,0.5675413353312786
SemEvalEnvironment_SUB,Our_Method_k1000_clawback0,2,3,0,0,61,23,,0.3770491803278688,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback10,1,103,504,326,563,311,0.6468253968253969,0.5523978685612788,0.5958939938051381
SemEvalEnvironment_SUB,Our_Method_k1000_clawback10,2,3,0,0,35,11,,0.3142857142857143,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback100,1,103,504,290,421,278,0.5753968253968254,0.6603325415676959,0.6149457288655311
SemEvalEnvironment_SUB,Our_Method_k1000_clawback100,2,3,0,0,31,8,,0.25806451612903225,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback25,1,102,504,246,305,196,0.4880952380952381,0.6426229508196721,0.5547999585764093
SemEvalEnvironment_SUB,Our_Method_k1000_clawback25,2,5,0,0,47,26,,0.5531914893617021,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback5,1,103,504,326,572,311,0.6468253968253969,0.5437062937062938,0.5907999627057015
SemEvalEnvironment_SUB,Our_Method_k1000_clawback5,2,3,0,0,36,11,,0.3055555555555556,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback50,1,103,504,304,465,291,0.6031746031746031,0.6258064516129033,0.6142821431547371
SemEvalEnvironment_SUB,Our_Method_k1000_clawback50,2,3,0,0,33,9,,0.2727272727272727,
SemEvalEnvironment_SUB,Our_Method_k1000_clawback75,1,103,504,292,434,279,0.5793650793650794,0.6428571428571429,0.6094619666048239
SemEvalEnvironment_SUB,Our_Method_k1000_clawback75,2,3,0,0,32,9,,0.28125,
SemEvalEnvironment_SUB,Our_Method_legacy_json_k1000_clawback0,1,100,504,70,140,70,0.1388888888888889,0.5,0.2173913043478261
SemEvalEnvironment_SUB,Our_Method_no_conversational_k1000_clawback0,1,102,504,326,734,323,0.6468253968253969,0.44005449591280654,0.5237716252648752
SemEvalEnvironment_SUB,Our_Method_no_conversational_k1000_clawback0,2,2,0,0,8,1,,0.125,
SemEvalEnvironment_SUB,Our_Method_no_example_k1000_clawback0,1,103,504,338,660,322,0.6706349206349206,0.48787878787878786,0.5648419173361565
SemEvalEnvironment_SUB,Our_Method_no_example_k1000_clawback0,2,3,0,0,48,12,,0.25,
SemEvalEnvironment_SUB,Our_Method_no_quantifier_k1000_clawback0,1,104,504,382,791,358,0.7579365079365079,0.4525916561314791,0.5667538344861311
SemEvalEnvironment_SUB,Our_Method_no_quantifier_k1000_clawback0,2,5,0,0,41,10,,0.24390243902439024,
SemEvalEnvironment_SUB,Our_Method_no_restriction_k1000_clawback0,1,104,504,370,716,353,0.7341269841269841,0.4930167597765363,0.5898851031542435
SemEvalEnvironment_SUB,Our_Method_no_restriction_k1000_clawback0,2,4,0,0,48,3,,0.0625,
SemEvalEnvironment_SUB,Our_Method_oneway_k1000_clawback0,1,102,504,296,448,214,0.5873015873015873,0.47767857142857145,0.5268480936855413
SemEvalEnvironment_SUB,Our_Method_oneway_k1000_clawback0,2,5,0,0,82,56,,0.6829268292682927,
SemEvalEnvironment_SUB,SBU_Batch,1,100,504,346,492,346,0.6865079365079365,0.7032520325203252,0.6947791164658634
SemEvalEnvironment_SUB,SBU_Embedding,1,111,504,66,404,66,0.13095238095238096,0.16336633663366337,0.14537444933920707
SemEvalEnvironment_SUB,TaxoLLaMA_PPL15.0,1,100,504,96,518,96,0.19047619047619047,0.18532818532818532,0.18786692759295498
SemEvalEnvironment_SUB,Vector,1,100,504,46,164,46,0.09126984126984126,0.2804878048780488,0.1377245508982036
SemEvalFood_FULL,LLMZero,1,1251,11510,86,98,86,0.007471763683753258,0.8775510204081632,0.014817367332873881
SemEvalFood_FULL,Our_Method_k=1000,1,1260,11510,9810,21669,5932,0.8523023457862728,0.2737551340624856,0.4144053871278929
SemEvalFood_FULL,Our_Method_k=1000,2,9,0,0,693,70,,0.10101010101010101,
SemEvalFood_FULL,Our_Method_k=1000,5,1,0,0,1232,1232,,1.0,
SemEvalFood_FULL,SBU_Batch,1,1459,11510,1534,3004,1534,0.13327541268462206,0.5106524633821571,0.2113821138211382
SemEvalFood_SUB,Density_m1,1,102,818,706,538,359,0.863080684596577,0.6672862453531598,0.7526585398446896
SemEvalFood_SUB,Density_m1,2,2,0,0,11,4,,0.36363636363636365,
SemEvalFood_SUB,Density_m1,6,1,0,0,91,91,,1.0,
SemEvalFood_SUB,Density_m10,1,100,818,358,440,358,0.43765281173594134,0.8136363636363636,0.5691573926868044
SemEvalFood_SUB,Density_m100,1,100,818,450,628,447,0.5501222493887531,0.7117834394904459,0.6205977360446497
SemEvalFood_SUB,Density_m100,2,1,0,0,2,1,,0.5,
SemEvalFood_SUB,Density_m2,1,100,818,584,615,425,0.7139364303178484,0.6910569105691057,0.7023103804417029
SemEvalFood_SUB,Density_m2,2,1,0,0,81,81,,1.0,
SemEvalFood_SUB,Density_m25,1,100,818,280,476,280,0.3422982885085575,0.5882352941176471,0.43276661514683157
SemEvalFood_SUB,Density_m5,1,100,818,360,480,360,0.4400977995110024,0.75,0.5546995377503852
SemEvalFood_SUB,Density_m50,1,102,818,326,503,288,0.39853300733496333,0.5725646123260437,0.46995460028731456
SemEvalFood_SUB,Density_m50,2,1,0,0,2,0,,0.0,
SemEvalFood_SUB,Density_m50,4,1,0,0,27,26,,0.9629629629629629,
SemEvalFood_SUB,LLMZero,1,100,818,394,730,394,0.48166259168704156,0.5397260273972603,0.5090439276485789
SemEvalFood_SUB,Lexical,1,100,818,44,50,44,0.05378973105134474,0.88,0.10138248847926266
SemEvalFood_SUB,OurMethod,1,103,818,684,1074,618,0.8361858190709046,0.5754189944134078,0.6817165803860854
SemEvalFood_SUB,OurMethod,2,3,0,0,92,46,,0.5,
SemEvalFood_SUB,Our_Method_+restructure_k1000_clawback0,1,103,818,254,467,203,0.3105134474327628,0.4346895074946467,0.36225550809352514
SemEvalFood_SUB,Our_Method_+restructure_k1000_clawback0,2,3,0,0,31,21,,0.6774193548387096,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,1,102,818,668,537,275,0.8166259168704156,0.5121042830540037,0.6294695939115863
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,2,3,0,0,33,25,,0.7575757575757576,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,9,1,0,0,84,84,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,1,103,818,678,509,267,0.8288508557457213,0.5245579567779961,0.6424966460103495
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,2,3,0,0,34,26,,0.7647058823529411,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,9,1,0,0,87,87,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,1,103,818,680,534,273,0.8312958435207825,0.5112359550561798,0.6331147239075497
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,2,3,0,0,33,26,,0.7878787878787878,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,9,1,0,0,85,85,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,1,104,818,686,597,276,0.8386308068459658,0.4623115577889447,0.5960428767058602
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,2,3,0,0,35,26,,0.7428571428571429,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,9,1,0,0,86,86,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,1,103,818,690,521,279,0.843520782396088,0.5355086372360844,0.6551167918980725
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,2,3,0,0,34,26,,0.7647058823529411,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top10_k1000_clawback0,9,1,0,0,87,87,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,1,104,818,686,591,279,0.8386308068459658,0.4720812182741117,0.6041019619725779
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,2,3,0,0,36,26,,0.7222222222222222,
SemEvalFood_SUB,Our_Method_+restructure_prune_only_top25_k1000_clawback0,9,1,0,0,85,85,,1.0,
SemEvalFood_SUB,Our_Method_+restructure_ranked_k1000_clawback0,1,102,818,18,25,11,0.022004889975550123,0.44,0.04191363251481795
SemEvalFood_SUB,Our_Method_+restructure_ranked_k1000_clawback0,2,1,0,0,1,0,,0.0,
SemEvalFood_SUB,Our_Method_+restructure_ranked_k1000_clawback0,3,1,0,0,2,1,,0.5,
SemEvalFood_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,1,104,818,690,596,280,0.843520782396088,0.4697986577181208,0.6034859748859874
SemEvalFood_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,2,3,0,0,36,26,,0.7222222222222222,
SemEvalFood_SUB,Our_Method_+restructure_ranked_top25_k1000_clawback0,9,1,0,0,86,86,,1.0,
SemEvalFood_SUB,Our_Method_alt_Prompt_k1000_clawback0,1,106,818,720,1204,524,0.8801955990220048,0.43521594684385384,0.5824415366279896
SemEvalFood_SUB,Our_Method_alt_Prompt_k1000_clawback0,2,4,0,0,127,100,,0.7874015748031497,
SemEvalFood_SUB,Our_Method_alt_Prompt_k1000_clawback0,3,1,0,0,36,0,,0.0,
SemEvalFood_SUB,Our_Method_alt_Prompt_k1000_clawback0,4,1,0,0,61,14,,0.22950819672131148,
SemEvalFood_SUB,Our_Method_alt_Prompt_k=1000,1,100,818,152,346,152,0.18581907090464547,0.4393063583815029,0.2611683848797251
SemEvalFood_SUB,Our_Method_direct_k1000_clawback0,1,102,818,700,751,327,0.8557457212713936,0.43541944074567246,0.5771660115029766
SemEvalFood_SUB,Our_Method_direct_k1000_clawback0,2,1,0,0,42,16,,0.38095238095238093,
SemEvalFood_SUB,Our_Method_direct_k1000_clawback0,3,1,0,0,17,11,,0.6470588235294118,
SemEvalFood_SUB,Our_Method_direct_k1000_clawback0,4,1,0,0,92,92,,1.0,
SemEvalFood_SUB,Our_Method_full_json_k1000_clawback0,1,102,818,662,806,422,0.8092909535452323,0.5235732009925558,0.6358083134570216
SemEvalFood_SUB,Our_Method_full_json_k1000_clawback0,2,2,0,0,92,48,,0.5217391304347826,
SemEvalFood_SUB,Our_Method_full_json_k1000_clawback0,4,1,0,0,84,84,,1.0,
SemEvalFood_SUB,Our_Method_full_k1000_clawback0,1,103,818,700,919,408,0.8557457212713936,0.4439608269858542,0.5846205493304293
SemEvalFood_SUB,Our_Method_full_k1000_clawback0,2,2,0,0,8,2,,0.25,
